id,vista, modulo, view_date, usuario
35832,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:16:54,LVENTANA3
35831,Consulta ventana,LOGISTICA,2024-02-22 13:16:53,VENTANA21
35830,Lectura Corte Tiempo Real,SDP,2024-02-22 13:16:51,VECTORIQ80
35829,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:16:50,VENTANA22
35828,Tiquete de Corte,REPORTES,2024-02-22 13:16:49,AFRANCO
35827,Tiquete de Corte,REPORTES,2024-02-22 13:16:49,CMENENDEZ
35826,Hoja de paqueteo,REPORTES,2024-02-22 13:16:49,BHERNANDEZ
35825,Tiquete de Corte,REPORTES,2024-02-22 13:16:46,LIQUIDACIONCORTE
35824,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:16:43,VENTANA21
35823,Consulta ventana,LOGISTICA,2024-02-22 13:16:43,VENTANA16
35822,Estatus Sticker,Defectos Calidad,2024-02-22 13:16:34,FLUCERO
35821,Tiquete de Corte,REPORTES,2024-02-22 13:16:30,GALARCON
35820,Liberar Calidad,CALIDAD TELA,2024-02-22 13:16:30,RLEON
35819,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:16:30,VENTANA4
35818,Movimiento por OP,REPORTES,2024-02-22 13:16:00,JJESCOBAR
35817,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:15:45,VENTANA9
35816,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:15:38,VENTANA6
35815,Aprobar/rechazar - BU,PLANEACIÓN,2024-02-22 13:15:22,ASIGUENZA
35814,Consulta ventana,LOGISTICA,2024-02-22 13:15:15,VENTANA6
35813,Estatus OP BMP,REPORTES,2024-02-22 13:15:11,WRAMIREZ
35812,Consulta ventana,LOGISTICA,2024-02-22 13:15:04,VENTANA9
35811,Consulta ventana,LOGISTICA,2024-02-22 13:15:02,VENTANA4
35810,Consulta ventana,LOGISTICA,2024-02-22 13:15:00,CVENTANA19
35809,Movimiento por OP,REPORTES,2024-02-22 13:14:59,BHERNANDEZ
35808,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:14:57,VENTANA6
35807,Log,SEGURIDAD,2024-02-22 13:14:54,JPEREZ
35806,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:14:51,VENTANA14
35805,Aprobar/rechazar - BU,PLANEACIÓN,2024-02-22 13:14:49,LABELTRAN
35804,Movimiento por OP,REPORTES,2024-02-22 13:14:37,DMORENO
35803,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:14:37,VENTANA14
35802,Hoja de paqueteo,REPORTES,2024-02-22 13:14:30,AFRANCO
35801,Solicitud Revisión de Calidad,CALIDAD TELA,2024-02-22 13:14:23,RLEON
35800,Imprimir sticker,COMA,2024-02-22 13:14:22,LCOMALOURDES1
35799,Hoja de paqueteo,REPORTES,2024-02-22 13:14:17,AFRANCO
35798,OP en Caja,LOGISTICA SDP,2024-02-22 13:14:17,KANBAN
35797,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:14:12,VENTANA1
35796,Tiquete de Corte,REPORTES,2024-02-22 13:14:07,GCANIZALEZ
35795,Aprobar/rechazar - BU,PLANEACIÓN,2024-02-22 13:13:54,CMENENDEZ
35794,Enviar - Auditoria BPT,LOGISTICA,2024-02-22 13:13:44,SGONZALEZ
35793,Consulta ventana,LOGISTICA,2024-02-22 13:13:41,VENTANA1
35792,Rollos en Bodega,Rollos Tela,2024-02-22 13:13:39,EMARROQUIN
35791,Referencias,Rollos Tela,2024-02-22 13:13:26,EMARROQUIN
35790,Consulta ventana,LOGISTICA,2024-02-22 13:13:02,VENTANA14
35789,Hoja de paqueteo,REPORTES,2024-02-22 13:12:59,JMEJIA
35788,Dividir Sticker,COMA,2024-02-22 13:12:52,DSANTELIZ
35787,Producción Diaria,REPORTES,2024-02-22 13:12:41,LCOMALOURDES1
35786,Registros hum. y temp.,CALIDAD TELA,2024-02-22 13:12:28,RLEON
35785,Consulta Mesa Foleo,SDP,2024-02-22 13:12:27,JCORTEZ
35784,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:12:17,VENTANA1
35783,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:12:16,VENTANA9
35782,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:11:58,VENTANA10
35781,Hoja de paqueteo,REPORTES,2024-02-22 13:11:55,LKANBAN
35780,Consulta ventana,LOGISTICA,2024-02-22 13:11:51,VENTANA1
35779,OP en Caja,LOGISTICA SDP,2024-02-22 13:11:49,KANBAN
35778,Consulta ventana,LOGISTICA,2024-02-22 13:11:45,VENTANA10
35777,Consulta ventana,LOGISTICA,2024-02-22 13:11:31,VENTANA11
35776,Imprimir sticker,COMA,2024-02-22 13:11:30,COMASDP
35775,Consulta ventana,LOGISTICA,2024-02-22 13:11:27,VENTANA12
35774,Lectura Corte Tiempo Real,SDP,2024-02-22 13:11:22,VECTORIQ80
35773,Movimiento por OP,REPORTES,2024-02-22 13:11:22,BHERNANDEZ
35772,Movimiento por OP,REPORTES,2024-02-22 13:11:20,RSANCHEZ
35771,Consulta ventana,LOGISTICA,2024-02-22 13:11:19,VENTANA2
35770,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:11:13,VENTANA12
35769,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:11:12,VENTANA11
35768,Lectura Corte Tiempo Real,SDP,2024-02-22 13:11:08,VECTORIQ80
35767,Consulta ventana,LOGISTICA,2024-02-22 13:11:08,VENTANA9
35766,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:11:01,VENTANA2
35765,Consulta ventana,LOGISTICA,2024-02-22 13:10:39,VENTANA12
35764,Consulta ventana,LOGISTICA,2024-02-22 13:10:38,VENTANA11
35763,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:10:33,VENTANA4
35762,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:10:31,VENTANA12
35761,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:10:30,VENTANA11
35760,Rollos en Bodega,Rollos Tela,2024-02-22 13:10:24,WRAMIREZ
35759,Tiquete de Corte,REPORTES,2024-02-22 13:10:24,ALARIN
35758,Trazo,PRODUCCIÓN,2024-02-22 13:10:18,FSIGUENZA
35757,Enviar - Auditoria BPT,LOGISTICA,2024-02-22 13:10:16,CVENTANA19
35756,Enviar - Auditoria BPT,LOGISTICA,2024-02-22 13:10:13,VENTANA16
35755,Lectura Corte Tiempo Real,SDP,2024-02-22 13:10:05,VECTORIH80
35754,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:10:02,VENTANA22
35753,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:09:51,VENTANA6
35752,Importar liquidación corte,PLANEACIÓN,2024-02-22 13:09:40,LIQUIDACIONCORTE
35751,Paqueteo,COMA,2024-02-22 13:09:37,COMASDP
35750,Rollos en Bodega,Rollos Tela,2024-02-22 13:09:20,JRAMIREZ
35749,Consulta ventana,LOGISTICA,2024-02-22 13:09:18,VENTANA4
35748,Referencias,Rollos Tela,2024-02-22 13:09:09,JRAMIREZ
35747,Tiquete de Corte,REPORTES,2024-02-22 13:09:07,CONSULTA2
35746,Rutas,COLECCION,2024-02-22 13:08:57,DSEGOVIA
35745,Hoja de paqueteo,REPORTES,2024-02-22 13:08:54,LPADILLA
35744,Ltra tendido en tiempo fijo,COMA,2024-02-22 13:08:47,COMACORTE1
35743,Producción Tendido/Corte,REPORTES,2024-02-22 13:08:43,BHERNANDEZ
35742,Consulta ventana,LOGISTICA,2024-02-22 13:08:35,SGONZALEZ
35741,Imprimir sticker tendido,COMA,2024-02-22 13:08:34,JGALICIA
35740,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:08:28,VENTANA1
35739,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-22 13:08:27,ASIGUENZA
35738,Hoja de paqueteo,REPORTES,2024-02-22 13:08:24,LPADILLA
35737,Movimiento por OP,REPORTES,2024-02-22 13:08:20,GCANIZALEZ
35736,Consulta ventana,LOGISTICA,2024-02-22 13:08:17,VENTANA16
35735,Consulta ventana,LOGISTICA,2024-02-22 13:08:16,LVENTANA2
35734,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:08:16,VENTANA6
35733,Consulta ventana,LOGISTICA,2024-02-22 13:08:12,VENTANA1
35732,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:08:12,VENTANA5
35731,Consulta ventana,LOGISTICA,2024-02-22 13:08:07,VENTANA21
35730,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:08:06,VENTANA1
35729,Producción Diaria por Jefe,REPORTES,2024-02-22 13:08:00,JGALICIA
35728,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:07:59,VENTANA21
35727,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:07:59,
35726,Movimiento por OP,REPORTES,2024-02-22 13:07:58,VECTORIH80
35725,Costos Dev. Rollos,Rollos Tela,2024-02-22 13:07:51,ETORRES
35724,Consulta ventana,LOGISTICA,2024-02-22 13:07:50,VENTANA14
35723,Producción Corte BD,REPORTES,2024-02-22 13:07:49,COMACORTE1
35722,Consulta ventana,LOGISTICA,2024-02-22 13:07:43,VENTANA21
35721,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-22 13:07:41,IERODRIGUEZ
35720,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:07:40,VENTANA14
35719,Consulta ventana,LOGISTICA,2024-02-22 13:07:37,JDLOPEZ
35718,Hoja de paqueteo,REPORTES,2024-02-22 13:07:35,LPADILLA
35717,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:07:31,VENTANA21
35716,Celdas,PRODUCCIÓN,2024-02-22 13:07:31,DSEGOVIA
35715,OP en Caja,LOGISTICA SDP,2024-02-22 13:07:19,LMERINO
35714,Wip Planta,REPORTES,2024-02-22 13:07:19,JRAMIREZ
35713,Consulta ventana,LOGISTICA,2024-02-22 13:07:18,VENTANA14
35712,Consulta ventana,LOGISTICA,2024-02-22 13:07:18,VENTANA5
35711,Hoja de paqueteo,REPORTES,2024-02-22 13:07:08,KANBAN
35710,Operaciones,PRODUCCIÓN,2024-02-22 13:07:05,DSEGOVIA
35709,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:07:04,VENTANA5
35708,Consulta ventana,LOGISTICA,2024-02-22 13:07:02,VENTANA6
35707,Rollos en bodega,REPORTES,2024-02-22 13:06:59,NPORTILLO
35706,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-22 13:06:59,JRIVAS
35705,Imprimir sticker,COMA,2024-02-22 13:06:57,COMASDP
35704,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:06:47,VENTANA6
35703,Rollos por lote,Rollos Tela,2024-02-22 13:06:46,DEVIVAS
35702,Aprobación BU,PLANEACIÓN,2024-02-22 13:06:42,KOSORIO
35701,Costos Dev. Rollos,Rollos Tela,2024-02-22 13:06:41,ETORRES
35700,Hoja de paqueteo,REPORTES,2024-02-22 13:06:29,CCHAVEZ
35699,Dividir Sticker,COMA,2024-02-22 13:06:17,DSANTELIZ
35698,Movimiento por OP,REPORTES,2024-02-22 13:06:13,GCANIZALEZ
35697,Trazo,PRODUCCIÓN,2024-02-22 13:06:12,FSIGUENZA
35696,Consulta ventana,LOGISTICA,2024-02-22 13:06:08,LVENTANA4
35695,Movimiento por OP,REPORTES,2024-02-22 13:06:06,BHERNANDEZ
35694,Imprimir sticker,COMA,2024-02-22 13:05:59,COMASDP
35693,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:05:53,VENTANA10
35692,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:05:49,VENTANA2
35691,Rollos en Bodega,Rollos Tela,2024-02-22 13:05:46,DEVIVAS
35690,Celdas,PRODUCCIÓN,2024-02-22 13:05:45,DSEGOVIA
35689,Paqueteo,COMA,2024-02-22 13:05:43,COMASDP
35688,Hoja de paqueteo,REPORTES,2024-02-22 13:05:43,BHERNANDEZ
35687,Movimiento por OP,REPORTES,2024-02-22 13:05:30,JMEJIA
35686,Información Rollo,Rollos Tela,2024-02-22 13:05:29,DEVIVAS
35685,Consulta ventana,LOGISTICA,2024-02-22 13:05:15,VENTANA10
35684,Preasignar Tela OP,Rollos Tela,2024-02-22 13:05:07,OVASQUEZ
35683,Rollo a carro (Touch),Rollos Tela,2024-02-22 13:05:05,ECERRITOS
35682,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:04:58,VENTANA10
35681,Preparar Rollos,Rollos Tela,2024-02-22 13:04:49,DEVIVAS
35680,Consulta ventana,LOGISTICA,2024-02-22 13:04:43,VENTANA16
35679,Imprimir sticker,COMA,2024-02-22 13:04:35,COMASDP
35678,Movimiento por OP,REPORTES,2024-02-22 13:04:32,LIQUIDACIONCORTE
35677,Consulta ventana,LOGISTICA,2024-02-22 13:04:32,KANBAN
35676,Descargar Rollos,Rollos Tela,2024-02-22 13:03:54,ETORRES
35675,Tiquete de Corte,REPORTES,2024-02-22 13:03:51,JMEJIA
35674,Hoja de paqueteo,REPORTES,2024-02-22 13:03:42,KANBAN
35673,Tiquete de Corte,REPORTES,2024-02-22 13:03:40,LIQUIDACIONCORTE
35672,Consulta ventana,LOGISTICA,2024-02-22 13:03:38,NGALVEZ
35671,Movimiento por OP,REPORTES,2024-02-22 13:03:30,ALARIN
35670,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:03:29,VENTANA9
35669,Operaciones,PRODUCCIÓN,2024-02-22 13:03:29,DSEGOVIA
35668,Hoja de paqueteo,REPORTES,2024-02-22 13:03:22,JMEJIA
35667,Movimiento por OP,REPORTES,2024-02-22 13:03:18,LIQUIDACIONCORTE
35666,Información Rollo,Rollos Tela,2024-02-22 13:03:07,KOSORIO
35665,Consulta ventana,LOGISTICA,2024-02-22 13:03:02,VENTANA9
35664,Consulta ventana,LOGISTICA,2024-02-22 13:02:55,KANBAN
35663,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:02:53,VENTANA4
35662,Hoja de paqueteo,REPORTES,2024-02-22 13:02:52,JMEJIA
35661,Hoja de paqueteo,REPORTES,2024-02-22 13:02:48,BHERNANDEZ
35660,Enviar - Auditoria BPT,LOGISTICA,2024-02-22 13:02:41,NGALVEZ
35659,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:02:40,VENTANA1
35658,Agregar rollo a carro,Rollos Tela,2024-02-22 13:02:31,NNERIO
35657,Tiquete de Corte,REPORTES,2024-02-22 13:02:25,GCANIZALEZ
35656,Wip Grupo,REPORTES,2024-02-22 13:02:15,WVELAZQUEZ
35655,Consulta ventana,LOGISTICA,2024-02-22 13:02:13,VENTANA1
35654,Producción Tendido/Corte,REPORTES,2024-02-22 13:01:55,COMACORTE1
35653,Producción Diaria,REPORTES,2024-02-22 13:01:53,JGALICIA
35652,Agregar rollo a carro,Rollos Tela,2024-02-22 13:01:51,NNERIO
35651,Ltra de prod. tiempo fijo,COMA,2024-02-22 13:01:44,LCOMALOURDES1
35650,Consulta ventana,LOGISTICA,2024-02-22 13:01:42,VENTANA12
35649,Wip Planta,REPORTES,2024-02-22 13:01:36,JGALICIA
35648,Ltra de prod. tiempo fijo,COMA,2024-02-22 13:01:28,LCOMALOURDES1
35647,Enviar - Auditoria BPT,LOGISTICA,2024-02-22 13:01:26,DIGITADORBPT
35646,Consulta ventana,LOGISTICA,2024-02-22 13:01:24,JDLOPEZ
35645,OPs en Carros,Rollos Tela,2024-02-22 13:01:22,WRAMIREZ
35644,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:01:12,VENTANA5
35643,OP - Calidad,LOGISTICA,2024-02-22 13:01:08,LDCALIDAD
35642,Movimiento por OP,REPORTES,2024-02-22 13:01:02,GCANIZALEZ
35641,Tiquete de Corte,REPORTES,2024-02-22 13:00:54,MVALDES
35640,Consulta ventana,LOGISTICA,2024-02-22 13:00:53,VENTANA4
35639,Dividir Sticker,COMA,2024-02-22 13:00:35,LCOMALOURDES1
35638,Imprimir sticker,COMA,2024-02-22 13:00:33,COMASDP
35637,Movimiento por OP,REPORTES,2024-02-22 13:00:32,JMEJIA
35636,Consulta ventana,LOGISTICA,2024-02-22 13:00:29,VENTANA12
35635,Enviar - Auditoria BPT,LOGISTICA,2024-02-22 13:00:26,MMENDEZ
35634,Movimiento por OP,REPORTES,2024-02-22 13:00:25,JMEJIA
35633,Consulta ventana,LOGISTICA,2024-02-22 13:00:22,VENTANA5
35632,Hoja de paqueteo,REPORTES,2024-02-22 13:00:20,ALARIN
35631,Movimiento por OP RCS,REPORTES,2024-02-22 13:00:20,JMEJIA
35630,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:00:18,VENTANA12
35629,Movimiento por OP,REPORTES,2024-02-22 13:00:14,LKANBAN
35628,Dividir Sticker,COMA,2024-02-22 13:00:11,DSANTELIZ
35627,Devolución de rollo,Rollos Tela,2024-02-22 13:00:08,OVASQUEZ
35626,Tiquete de Corte,REPORTES,2024-02-22 13:00:05,DMORENO
35625,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:00:04,VENTANA5
35624,Consulta ventana,LOGISTICA,2024-02-22 13:00:03,DIGITADORBPT
35623,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 13:00:02,VENTANA10
35622,Rollos en Bodega,Rollos Tela,2024-02-22 13:00:02,KOSORIO
35621,Hoja de paqueteo,REPORTES,2024-02-22 13:00:01,KANBAN
35620,Producción Diaria por Jefe,REPORTES,2024-02-22 12:59:59,JAFLORES
35619,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:59:51,VENTANA14
35618,Movimiento por OP,REPORTES,2024-02-22 12:59:47,DMORENO
35617,Tiquete de Corte,REPORTES,2024-02-22 12:59:31,LIQUIDACIONCORTE
35616,Rutas,COLECCION,2024-02-22 12:59:17,DSEGOVIA
35615,Consulta ventana,LOGISTICA,2024-02-22 12:59:15,VENTANA16
35614,Multiplicador Corte,REPORTES,2024-02-22 12:59:14,COMACORTE1
35613,Hoja de paqueteo,REPORTES,2024-02-22 12:59:10,BHERNANDEZ
35612,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:59:10,VENTANA14
35611,Rollos Entregados,Rollos Tela,2024-02-22 12:59:08,OVASQUEZ
35610,Movimiento por OP,REPORTES,2024-02-22 12:59:03,LIQUIDACIONCORTE
35609,OP - Calidad,LOGISTICA,2024-02-22 12:59:00,LDCALIDAD
35608,Imprimir sticker tendido,COMA,2024-02-22 12:58:55,COMACORTE1
35607,Consulta ventana,LOGISTICA,2024-02-22 12:58:54,VENTANA14
35606,Producción Diaria,REPORTES,2024-02-22 12:58:52,JAFLORES
35605,Producción Diaria Empresas,REPORTES,2024-02-22 12:58:45,JAFLORES
35604,Rollos en Bodega,Rollos Tela,2024-02-22 12:58:45,OVASQUEZ
35603,Trazo,PRODUCCIÓN,2024-02-22 12:58:38,FSIGUENZA
35602,Movimiento por OP,REPORTES,2024-02-22 12:58:37,MVALDES
35601,Movimiento por OP,REPORTES,2024-02-22 12:58:31,BHERNANDEZ
35600,Consulta ventana,LOGISTICA,2024-02-22 12:58:25,VENTANA11
35599,Hoja de paqueteo,REPORTES,2024-02-22 12:58:23,RECHAVEZ
35598,Tiquete de Corte,REPORTES,2024-02-22 12:58:17,LIQUIDACIONCORTE
35597,Tiquete de Corte,REPORTES,2024-02-22 12:58:15,JMEJIA
35596,Producción Diaria por Jefe,REPORTES,2024-02-22 12:58:03,JAFLORES
35595,Consulta ventana,LOGISTICA,2024-02-22 12:58:01,VENTANA2
35594,Movimiento por OP,REPORTES,2024-02-22 12:57:50,LIQUIDACIONCORTE
35593,Descargar Rollos,Rollos Tela,2024-02-22 12:57:46,RRFIGUEROA
35592,Tiquete de Corte,REPORTES,2024-02-22 12:57:45,JCASTRO
35591,Movimiento por OP,REPORTES,2024-02-22 12:57:42,BHERNANDEZ
35590,Movimiento por OP,REPORTES,2024-02-22 12:57:41,LKANBAN
35589,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:57:39,VENTANA1
35588,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:57:34,VENTANA11
35587,Consulta ventana,LOGISTICA,2024-02-22 12:57:26,VENTANA11
35586,Consulta ventana,LOGISTICA,2024-02-22 12:57:23,VENTANA1
35585,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:57:13,VENTANA11
35584,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:57:12,VENTANA2
35583,Lectura Corte Tiempo Real,SDP,2024-02-22 12:56:58,VECTORIQ80
35582,Lectura Corte Tiempo Real,SDP,2024-02-22 12:56:52,VECTORIQ80
35581,Consulta ventana,LOGISTICA,2024-02-22 12:56:49,VENTANA2
35580,Fecha inicio-costura,PRODUCCIÓN,2024-02-22 12:56:35,JGALICIA
35579,Hoja de paqueteo,REPORTES,2024-02-22 12:56:33,BHERNANDEZ
35578,Imprimir sticker,COMA,2024-02-22 12:56:29,JGALICIA
35577,Imprimir sticker,COMA,2024-02-22 12:56:29,LCOMALOURDES1
35576,Tiquete de Corte,REPORTES,2024-02-22 12:56:22,BHERNANDEZ
35575,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:56:21,VENTANA2
35574,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:56:19,VENTANA7
35573,Imprimir sticker,COMA,2024-02-22 12:56:17,LCOMALOURDES1
35572,Consulta ventana,LOGISTICA,2024-02-22 12:56:03,VENTANA21
35571,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:56:02,VENTANA6
35570,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:55:56,VENTANA21
35569,Consulta ventana,LOGISTICA,2024-02-22 12:55:55,VENTANA2
35568,Consulta ventana,LOGISTICA,2024-02-22 12:55:50,VENTANA7
35567,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:55:42,VENTANA7
35566,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:55:39,VENTANA2
35565,Consulta ventana,LOGISTICA,2024-02-22 12:55:34,VENTANA6
35564,Movimiento por OP,REPORTES,2024-02-22 12:55:33,BHERNANDEZ
35563,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:55:29,VENTANA1
35562,Consulta ventana,LOGISTICA,2024-02-22 12:55:21,VENTANA1
35561,Consulta ventana,LOGISTICA,2024-02-22 12:55:20,VENTANA21
35560,Tiquete de Corte,REPORTES,2024-02-22 12:55:13,GCANIZALEZ
35559,Tiquete de Corte,REPORTES,2024-02-22 12:55:13,DEVIVAS
35558,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:55:10,VENTANA14
35557,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:55:09,VENTANA6
35556,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:55:00,VENTANA6
35555,Hoja de paqueteo,REPORTES,2024-02-22 12:54:58,LKANBAN
35554,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:54:56,VENTANA21
35553,Lectura Corte Tiempo Real,SDP,2024-02-22 12:54:55,VECTORIQ80
35552,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:54:51,VENTANA6
35551,Lectura Corte Tiempo Real,SDP,2024-02-22 12:54:44,VECTORIQ80
35550,Movimiento por OP,REPORTES,2024-02-22 12:54:38,JCASTRO
35549,Estatus Sticker,Defectos Calidad,2024-02-22 12:54:37,AVINDEL
35548,Consulta ventana,LOGISTICA,2024-02-22 12:54:21,VENTANA14
35547,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:54:16,VENTANA9
35546,Consulta ventana,LOGISTICA,2024-02-22 12:53:56,VENTANA9
35545,Consulta ventana,LOGISTICA,2024-02-22 12:53:47,WVELAZQUEZ
35544,Paqueteo,COMA,2024-02-22 12:53:44,COMACORTE1
35543,Anidación,PRODUCCIÓN,2024-02-22 12:53:35,FSIGUENZA
35542,Tiquete de Corte,REPORTES,2024-02-22 12:53:33,DMORENO
35541,Programa Corte,PRODUCCIÓN,2024-02-22 12:53:02,WRAMIREZ
35540,Consulta ventana,LOGISTICA,2024-02-22 12:52:37,RORELLANA
35539,Hoja de paqueteo,REPORTES,2024-02-22 12:52:35,BHERNANDEZ
35538,Tiquete de Corte,REPORTES,2024-02-22 12:52:35,NMSALAZAR
35537,Movimiento por OP,REPORTES,2024-02-22 12:52:31,JMEJIA
35536,Producción Diaria por Jefe,REPORTES,2024-02-22 12:52:18,DSANTELIZ
35535,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:51:43,VENTANA1
35534,Movimiento por OP,REPORTES,2024-02-22 12:51:26,NMSALAZAR
35533,Consulta ventana,LOGISTICA,2024-02-22 12:51:22,VENTANA1
35532,Envío Caja Confección,LOGISTICA SDP,2024-02-22 12:51:15,RSANCHEZ
35531,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:51:06,VENTANA4
35530,Consulta ventana,LOGISTICA,2024-02-22 12:51:05,VENTANA16
35529,Trazo,PRODUCCIÓN,2024-02-22 12:50:47,FSIGUENZA
35528,Producción Diaria,REPORTES,2024-02-22 12:50:46,JAFLORES
35527,Enviar - Auditoria BPT,LOGISTICA,2024-02-22 12:50:42,DIGITADORBPT
35526,Consulta ventana,LOGISTICA,2024-02-22 12:50:40,VENTANA11
35525,Consulta ventana,LOGISTICA,2024-02-22 12:50:33,DIGITADORBPT
35524,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:50:28,VENTANA11
35523,Ltra de prod. tiempo fijo,COMA,2024-02-22 12:50:22,JAFLORES
35522,Consulta ventana,LOGISTICA,2024-02-22 12:50:21,CVENTANA19
35521,Movimiento por OP,REPORTES,2024-02-22 12:50:20,KANBAN
35520,Imprimir sticker,COMA,2024-02-22 12:50:20,BHERNANDEZ
35519,Movimiento por OP,REPORTES,2024-02-22 12:50:11,BHERNANDEZ
35518,Producción Diaria por Jefe,REPORTES,2024-02-22 12:50:11,JAFLORES
35517,Movimiento por OP,REPORTES,2024-02-22 12:50:04,KANBAN
35516,Enviar - Auditoria BPT,LOGISTICA,2024-02-22 12:49:50,VENTANA16
35515,Consulta ventana,LOGISTICA,2024-02-22 12:49:47,VENTANA11
35514,Consulta ventana,LOGISTICA,2024-02-22 12:49:41,VENTANA4
35513,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:49:37,VENTANA11
35512,Consulta Mesa Foleo,SDP,2024-02-22 12:49:35,RLOPEZ
35511,Consulta ventana,LOGISTICA,2024-02-22 12:49:35,KANBAN
35510,Movimiento por OP,REPORTES,2024-02-22 12:49:32,MVALDES
35509,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:49:08,VENTANA10
35508,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:49:06,VENTANA14
35507,OP Pendientes de Trazo,PRODUCCIÓN,2024-02-22 12:49:00,FSIGUENZA
35506,Consulta ventana,LOGISTICA,2024-02-22 12:48:54,VENTANA10
35505,Crear Requisiciones,PLANEACIÓN,2024-02-22 12:48:36,CONTROLADORSPP
35504,Consulta ventana,LOGISTICA,2024-02-22 12:48:35,VENTANA2
35503,Movimiento por OP,REPORTES,2024-02-22 12:48:34,BHERNANDEZ
35502,Consulta ventana,LOGISTICA,2024-02-22 12:48:19,VENTANA14
35501,Programa Corte,PRODUCCIÓN,2024-02-22 12:48:11,WRAMIREZ
35500,Hoja de paqueteo,REPORTES,2024-02-22 12:48:07,JMEJIA
35499,Consulta ventana,LOGISTICA,2024-02-22 12:48:06,KANBAN
35498,Ingreso a ventana/detalle,LOGISTICA,2024-02-22 12:48:05,VENTANA2
35497,Tiquete de Corte,REPORTES,2024-02-22 12:48:04,ERMARTINEZ
